file,timestamp,line,event_type,total_tokens,input_tokens,cached_input_tokens,output_tokens,uncached_input_tokens,delta_total_tokens,delta_cached_input_tokens,delta_uncached_input_tokens
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:32.985Z,62,event_msg,185573,182641,154496,2932,28145,139240,115712,21408
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:32.985Z,62,event_msg,49228,48244,45440,984,2804,-136345,-109056,-25341
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:46.278Z,74,event_msg,238708,235261,175360,3447,59901,189480,129920,57097
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:46.278Z,74,event_msg,53135,52620,20864,515,31756,-185573,-154496,-28145
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:05.150Z,80,event_msg,298590,294322,227456,4268,66866,245455,206592,35110
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:05.150Z,80,event_msg,59882,59061,52096,821,6965,-238708,-175360,-59901
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:17.099Z,86,event_msg,359071,354381,284672,4690,69709,299189,232576,62744
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:17.099Z,86,event_msg,60481,60059,57216,422,2843,-298590,-227456,-66866
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:32.134Z,92,event_msg,421357,416144,342912,5213,73232,360876,285696,70389
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:32.134Z,92,event_msg,62286,61763,58240,523,3523,-359071,-284672,-69709
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:37.312Z,97,event_msg,483860,478523,403200,5337,75323,421574,344960,71800
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:37.312Z,97,event_msg,62503,62379,60288,124,2091,-421357,-342912,-73232
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:45.679Z,105,event_msg,547974,542349,464000,5625,78349,485471,403712,76258
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:16:45.679Z,105,event_msg,64114,63826,60800,288,3026,-483860,-403200,-75323
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:17:06.378Z,113,event_msg,618177,611718,525824,6459,85894,554063,465024,82868
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:17:06.378Z,113,event_msg,70203,69369,61824,834,7545,-547974,-464000,-78349
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:17:47.486Z,120,event_msg,690466,682020,592256,8446,89764,620263,530432,82219
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:17:47.486Z,120,event_msg,72289,70302,66432,1987,3870,-618177,-525824,-85894
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:18:02.480Z,130,event_msg,763300,754385,659712,8915,94673,691011,593280,90803
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:18:02.480Z,130,event_msg,72834,72365,67456,469,4909,-690466,-592256,-89764
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:18:23.588Z,134,event_msg,837312,827439,729216,9873,98223,764478,661760,93314
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:18:23.588Z,134,event_msg,74012,73054,69504,958,3550,-763300,-659712,-94673
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:29.252Z,18,event_msg,23759,23348,20864,411,2484,,,
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:29.252Z,18,event_msg,23759,23348,20864,411,2484,0,0,0
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:42.837Z,30,event_msg,52792,51910,43776,882,8134,29033,22912,5650
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:42.837Z,30,event_msg,29033,28562,22912,471,5650,-23759,-20864,-2484
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:48.425Z,36,event_msg,96771,95740,72320,1031,23420,67738,49408,17770
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:48.425Z,36,event_msg,43979,43830,28544,149,15286,-52792,-43776,-8134
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:54.255Z,42,event_msg,143395,142192,115712,1203,26480,99416,87168,11194
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:54.255Z,42,event_msg,46624,46452,43392,172,3060,-96771,-72320,-23420
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:58.208Z,48,event_msg,194480,193149,161664,1331,31485,147856,118272,28425
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:19:58.208Z,48,event_msg,51085,50957,45952,128,5005,-143395,-115712,-26480
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:06.753Z,55,event_msg,248490,246977,182528,1513,64449,197405,136576,59444
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:06.753Z,55,event_msg,54010,53828,20864,182,32964,-194480,-161664,-31485
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:23.922Z,61,event_msg,308786,306453,235648,2333,70805,254776,214784,37841
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:23.922Z,61,event_msg,60296,59476,53120,820,6356,-248490,-182528,-64449
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:33.849Z,69,event_msg,369616,366961,293376,2655,73585,309320,240256,67229
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:33.849Z,69,event_msg,60830,60508,57728,322,2780,-308786,-235648,-70805
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:45.793Z,76,event_msg,433252,430114,352128,3138,77986,372422,294400,75206
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:45.793Z,76,event_msg,63636,63153,58752,483,4401,-369616,-293376,-73585
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:56.627Z,79,event_msg,497347,493829,413440,3518,80389,433711,354688,75988
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:20:56.627Z,79,event_msg,64095,63715,61312,380,2403,-433252,-352128,-77986
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:02.499Z,83,event_msg,561819,558167,475776,3652,82391,497724,414464,79988
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:02.499Z,83,event_msg,64472,64338,62336,134,2002,-497347,-413440,-80389
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:11.326Z,90,event_msg,626916,622938,538624,3978,84314,562444,476288,82312
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:11.326Z,90,event_msg,65097,64771,62848,326,1923,-561819,-475776,-82391
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:23.259Z,100,event_msg,692499,688114,601984,4385,86130,627402,539136,84207
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:23.259Z,100,event_msg,65583,65176,63360,407,1816,-626916,-538624,-84314
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:33.054Z,106,event_msg,758883,754260,665344,4623,88916,693300,601984,87100
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:33.054Z,106,event_msg,66384,66146,63360,238,2786,-692499,-601984,-86130
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:49.751Z,112,event_msg,825971,820795,729728,5176,91067,759587,666368,88281
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:21:49.751Z,112,event_msg,67088,66535,64384,553,2151,-758883,-665344,-88916
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:06.721Z,120,event_msg,900260,894419,794624,5841,99795,833172,730240,97644
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:06.721Z,120,event_msg,74289,73624,64896,665,8728,-825971,-729728,-91067
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:20.107Z,128,event_msg,975745,969369,866688,6376,102681,901456,801792,93953
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:20.107Z,128,event_msg,75485,74950,72064,535,2886,-900260,-794624,-99795
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:27.276Z,138,event_msg,1051795,1045151,939776,6644,105375,976310,867712,102489
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:27.276Z,138,event_msg,76050,75782,73088,268,2694,-975745,-866688,-102681
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:39.006Z,144,event_msg,1136367,1129399,1013888,6968,115511,1060317,940800,112817
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:39.006Z,144,event_msg,84572,84248,74112,324,10136,-1051795,-939776,-105375
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:49.052Z,150,event_msg,1222090,1214842,1095168,7248,119674,1137518,1021056,109538
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:22:49.052Z,150,event_msg,85723,85443,81280,280,4163,-1136367,-1013888,-115511
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:03.133Z,156,event_msg,1308593,1300874,1177472,7719,123402,1222870,1096192,119239
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:03.133Z,156,event_msg,86503,86032,82304,471,3728,-1222090,-1095168,-119674
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:10.037Z,163,event_msg,1395443,1387524,1260288,7919,127236,1308940,1177984,123508
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:10.037Z,163,event_msg,86850,86650,82816,200,3834,-1308593,-1177472,-123402
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:37.655Z,171,event_msg,1491699,1482572,1344128,9127,138444,1404849,1261312,134610
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:37.655Z,171,event_msg,96256,95048,83840,1208,11208,-1395443,-1260288,-127236
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:56.876Z,177,event_msg,1588773,1578907,1434624,9866,144283,1492517,1350784,133075
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:23:56.876Z,177,event_msg,97074,96335,90496,739,5839,-1491699,-1344128,-138444
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:11.775Z,185,event_msg,1686654,1676279,1526656,10375,149623,1589580,1436160,143784
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:11.775Z,185,event_msg,97881,97372,92032,509,5340,-1588773,-1434624,-144283
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:29.462Z,191,event_msg,1785241,1774408,1619712,10833,154696,1687360,1527680,149356
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:29.462Z,191,event_msg,98587,98129,93056,458,5073,-1686654,-1526656,-149623
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:37.880Z,200,event_msg,1884418,1873340,1713280,11078,160060,1785831,1620224,154987
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:37.880Z,200,event_msg,99177,98932,93568,245,5364,-1785241,-1619712,-154696
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:51.808Z,207,event_msg,1992206,1980715,1807872,11491,172843,1893029,1714304,167479
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:24:51.808Z,207,event_msg,107788,107375,94592,413,12783,-1884418,-1713280,-160060
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:10.920Z,211,event_msg,2100592,2088582,1909632,12010,178950,1992804,1815040,166167
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:10.920Z,211,event_msg,108386,107867,101760,519,6107,-1992206,-1807872,-172843
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:36.286Z,217,event_msg,2209856,2197220,2011904,12636,185316,2101470,1910144,179209
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:36.286Z,217,event_msg,109264,108638,102272,626,6366,-2100592,-1909632,-178950
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:44.881Z,220,event_msg,2319697,2306997,2114688,12700,192309,2210433,2012416,185943
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:25:44.881Z,220,event_msg,109841,109777,102784,64,6993,-2209856,-2011904,-185316
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:08.436Z,226,event_msg,2432885,2419572,2219008,13313,200564,2323044,2116224,193571
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:08.436Z,226,event_msg,113188,112575,104320,613,8255,-2319697,-2114688,-192309
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:33.490Z,230,event_msg,2547245,2533034,2325376,14211,207658,2434057,2221056,199403
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:33.490Z,230,event_msg,114360,113462,106368,898,7094,-2432885,-2219008,-200564
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:43.807Z,240,event_msg,2661949,2647454,2432768,14495,214686,2547589,2326400,207592
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:26:43.807Z,240,event_msg,114704,114420,107392,284,7028,-2547245,-2325376,-207658
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:01.757Z,246,event_msg,2784644,2769537,2541184,15107,228353,2669940,2433792,221325
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:01.757Z,246,event_msg,122695,122083,108416,612,13667,-2661949,-2432768,-214686
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:13.229Z,250,event_msg,2907621,2892366,2655744,15255,236622,2784926,2547328,222955
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:13.229Z,250,event_msg,122977,122829,114560,148,8269,-2784644,-2541184,-228353
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:24.496Z,254,event_msg,3030819,3015388,2771328,15431,244060,2907842,2656768,235791
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:24.496Z,254,event_msg,123198,123022,115584,176,7438,-2907621,-2655744,-236622
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:37.240Z,260,event_msg,3154412,3138660,2886912,15752,251748,3031214,2771328,244310
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:27:37.240Z,260,event_msg,123593,123272,115584,321,7688,-3030819,-2771328,-244060
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:08.978Z,267,event_msg,3279526,3262366,3003008,17160,259358,3155933,2887424,251670
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:08.978Z,267,event_msg,125114,123706,116096,1408,7610,-3154412,-2886912,-251748
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:28.903Z,277,event_msg,3405403,3387595,3119104,17808,268491,3280289,3003008,260881
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:28.903Z,277,event_msg,125877,125229,116096,648,9133,-3279526,-3003008,-259358
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:40.486Z,282,event_msg,3532786,3514699,3236736,18087,277963,3406909,3120640,268830
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:28:40.486Z,282,event_msg,127383,127104,117632,279,9472,-3405403,-3119104,-268491
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:29:00.900Z,286,event_msg,3661055,3642156,3356416,18899,285740,3533672,3238784,276268
rollout-2026-06-28T22-19-12-019f1163-4821-7a30-92ae-5df9014c98d6.jsonl,2026-06-29T03:29:00.900Z,286,event_msg,128269,127457,119680,812,7777,-3532786,-3236736,-277963
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:12.911Z,15,event_msg,23784,23394,20864,390,2530,,,
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:12.911Z,15,event_msg,23784,23394,20864,390,2530,0,0,0
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:25.213Z,27,event_msg,52428,51574,43776,854,7798,28644,22912,5268
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:25.213Z,27,event_msg,28644,28180,22912,464,5268,-23784,-20864,-2530
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:37.121Z,39,event_msg,85735,84382,71808,1353,12574,57091,48896,7306
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:37.121Z,39,event_msg,33307,32808,28032,499,4776,-52428,-43776,-7798
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:57.584Z,49,event_msg,125678,123414,92672,2264,30742,92371,64640,25966
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:51:57.584Z,49,event_msg,39943,39032,20864,911,18168,-85735,-71808,-12574
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:02.818Z,53,event_msg,166325,163972,125312,2353,38660,126382,104448,20492
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:02.818Z,53,event_msg,40647,40558,32640,89,7918,-125678,-92672,-30742
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:08.381Z,58,event_msg,209807,207305,146176,2502,61129,169160,113536,53211
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:08.381Z,58,event_msg,43482,43333,20864,149,22469,-166325,-125312,-38660
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:13.551Z,63,event_msg,256159,253521,189056,2638,64465,212677,168192,41996
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:13.551Z,63,event_msg,46352,46216,42880,136,3336,-209807,-146176,-61129
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:25.667Z,68,event_msg,305098,302334,233984,2764,68350,258746,191104,65014
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:25.667Z,68,event_msg,48939,48813,44928,126,3885,-256159,-189056,-64465
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:32.626Z,71,event_msg,356565,353734,281472,2831,72262,307626,236544,68377
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:32.626Z,71,event_msg,51467,51400,47488,67,3912,-305098,-233984,-68350
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:38.421Z,74,event_msg,410560,407662,331008,2898,76654,359093,283520,72742
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:38.421Z,74,event_msg,53995,53928,49536,67,4392,-356565,-281472,-72262
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:47.153Z,78,event_msg,467102,464118,382592,2984,81526,413107,333056,77134
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:47.153Z,78,event_msg,56542,56456,51584,86,4872,-410560,-331008,-76654
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:57.761Z,84,event_msg,526422,523121,436224,3301,86897,469880,384640,82025
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:52:57.761Z,84,event_msg,59320,59003,53632,317,5371,-467102,-382592,-81526
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:10.479Z,89,event_msg,588603,585175,491904,3428,93271,529283,438272,87900
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:10.479Z,89,event_msg,62181,62054,55680,127,6374,-526422,-436224,-86897
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:16.951Z,94,event_msg,653621,650090,550144,3531,99946,591440,494464,93572
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:16.951Z,94,event_msg,65018,64915,58240,103,6675,-588603,-491904,-93271
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:26.177Z,97,event_msg,721436,717842,610944,3594,106898,656418,552704,100223
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:53:26.177Z,97,event_msg,67815,67752,60800,63,6952,-653621,-550144,-99946
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:03.561Z,102,event_msg,793611,788391,674304,5220,114087,725796,613504,107135
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:03.561Z,102,event_msg,72175,70549,63360,1626,7189,-721436,-610944,-106898
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:20.548Z,112,event_msg,866272,860642,739712,5630,120930,794097,676352,113741
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:20.548Z,112,event_msg,72661,72251,65408,410,6843,-793611,-674304,-114087
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:44.813Z,116,event_msg,942459,935959,807168,6500,128791,869798,741760,121948
rollout-2026-06-28T22-50-56-019f1180-5896-71a1-bf1f-7672ce088270.jsonl,2026-06-29T03:54:44.813Z,116,event_msg,76187,75317,67456,870,7861,-866272,-739712,-120930
rollout-2026-06-28T23-48-09-019f11b4-b788-7523-ac81-32655cdb3089.jsonl,2026-06-29T04:48:37.958Z,20,event_msg,23708,23172,20864,536,2308,,,
